pc,clk_counter,instr,instr_names,instr_strings,Core__TRAP,Core__BRANCH,Core__JAL,Core__JALR,Core__AUIPC,Core__LOAD,Core__STORE,Core__SERIAL_SHIFT,Core__LOAD_WAIT,Core__STORE_WAIT,Core__F_BUSY_NO_CONSUME,Core__1_BUSY_NO_CONSUME,Core__2_BUSY_NO_CONSUME,Core__INTERRUPT,L1I__LD,L1I__LD_MISS,L1I__LD_MISS_LAT,L1I__TLB,L1D__LD,L1D__LD_MISS,L1D__LD_MISS_LAT,L1D__ST,L1D__TLB,TGC__READ,TGC__READ_MISS,AXI4_Slave__AW_FLIT,AXI4_Slave__W_FLIT,AXI4_Slave__W_FLIT_FINAL,AXI4_Slave__B_FLIT,AXI4_Slave__AR_FLIT,AXI4_Slave__R_FLIT,AXI4_Slave__R_FLIT_FINAL,AXI4_Master__AW_FLIT,AXI4_Master__W_FLIT,AXI4_Master__W_FLIT_FINAL,AXI4_Master__B_FLIT,AXI4_Master__AR_FLIT,AXI4_Master__R_FLIT,AXI4_Master__R_FLIT_FINAL
80000474,1,0C078263,BEQ,"beq x15, x0, .+196",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000478,1,FE442783,LW,"lw x15, -28(x8)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000480,3,D6DFF0EF,JAL,"jal x1, .-660",0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800001EC,1,FE010113,ADDI,"addi x2, x2, -32",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000020C,11,02E7D263,BGE,"bge x15, x14, .+36",0,0,0,0,0,1,2,0,0,2,0,1,2,0,8,0,0,8,1,0,0,2,3,1,0,2,2,2,0,0,0,0,2,2,2,0,0,0,0
80000210,1,FEC42783,LW,"lw x15, -20(x8)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000021C,4,00E7CA63,BLT,"blt x15, x14, .+20",0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
80000230,1,FEC42783,LW,"lw x15, -20(x8)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000023C,4,02E7D263,BGE,"bge x15, x14, .+36",0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
80000260,1,FEC42783,LW,"lw x15, -20(x8)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8000026C,4,02E7D263,BGE,"bge x15, x14, .+36",0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000270,1,FEC42783,LW,"lw x15, -20(x8)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000027C,4,00E7CA63,BLT,"blt x15, x14, .+20",0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000280,1,FEC42783,LW,"lw x15, -20(x8)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000028C,4,0080006F,JAL,"jal x0, .+8",0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000294,1,00078513,ADDI,"addi x10, x15, 0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800002A0,3,00008067,JALR,"jalr x0, x1, 0",0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000484,1,00050793,ADDI,"addi x15, x10, 0",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000490,4,C25FF0EF,JAL,"jal x1, .-988",0,0,0,0,0,0,1,0,0,1,0,0,1,0,3,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000B4,1,FF010113,ADDI,"addi x2, x2, -16",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000C8,7,FB1FF0EF,JAL,"jal x1, .-80",0,0,0,0,0,0,2,0,0,2,0,0,2,0,5,0,0,5,0,0,0,2,2,1,0,3,3,3,0,0,0,0,2,2,2,0,0,0,0
80000078,1,FF010113,ADDI,"addi x2, x2, -16",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000B0,45,00008067,JALR,"jalr x0, x1, 0",0,0,0,0,1,3,1,0,28,1,0,30,1,0,14,0,0,14,3,0,0,1,4,2,0,1,1,1,4,1,1,1,2,2,2,4,1,1,1
800000CC,1,00050793,ADDI,"addi x15, x10, 0",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000D0,1,FE078CE3,BEQ,"beq x15, x0, .-8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000D4,1,00000797,AUIPC,"auipc x15, 0",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000100,20,00008067,JALR,"jalr x0, x1, 0",0,0,0,0,1,4,0,0,7,0,0,9,0,0,11,0,0,11,4,0,0,0,4,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1
80000494,1,00050793,ADDI,"addi x15, x10, 0",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800004A8,7,00F71A63,BNE,"bne x14, x15, .+20",0,0,0,0,0,1,1,0,0,1,0,1,1,0,5,0,0,5,1,0,0,1,2,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0
800004BC,1,FE442783,LW,"lw x15, -28(x8)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800004C4,3,C99FF0EF,JAL,"jal x1, .-872",0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000015C,1,FE010113,ADDI,"addi x2, x2, -32",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000017C,11,00E7DA63,BGE,"bge x15, x14, .+20",0,0,0,0,0,1,2,0,0,2,0,1,2,0,8,0,0,8,1,0,0,2,3,1,0,2,2,2,1,0,0,0,2,2,2,1,0,0,0
80000180,1,FEC42783,LW,"lw x15, -20(x8)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000018C,4,04E7D263,BGE,"bge x15, x14, .+68",0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000190,1,FEC42783,LW,"lw x15, -20(x8)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000019C,4,00E7DA63,BGE,"bge x15, x14, .+20",0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
800001B0,1,FEC42783,LW,"lw x15, -20(x8)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800001BC,4,00E7DE63,BGE,"bge x15, x14, .+28",0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
800001C0,1,FEC42783,LW,"lw x15, -20(x8)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800001CC,4,00E7C663,BLT,"blt x15, x14, .+12",0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800001D0,1,00100793,ADDI,"addi x15, x0, 1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800001D4,1,0080006F,JAL,"jal x0, .+8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800001DC,1,00078513,ADDI,"addi x10, x15, 0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800001E8,3,00008067,JALR,"jalr x0, x1, 0",0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800004C8,1,00050793,ADDI,"addi x15, x10, 0",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800004CC,1,02079863,BNE,"bne x15, x0, .+48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800004FC,1,FE442783,LW,"lw x15, -28(x8)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000504,3,CE9FF0EF,JAL,"jal x1, .-792",0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800001EC,1,FE010113,ADDI,"addi x2, x2, -32",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000020C,11,02E7D263,BGE,"bge x15, x14, .+36",0,0,0,0,0,1,2,0,0,2,0,1,2,0,8,0,0,8,1,0,0,2,3,1,0,2,2,2,0,0,0,0,2,2,2,0,0,0,0
80000210,1,FEC42783,LW,"lw x15, -20(x8)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000021C,4,00E7CA63,BLT,"blt x15, x14, .+20",0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
80000230,1,FEC42783,LW,"lw x15, -20(x8)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000023C,4,02E7D263,BGE,"bge x15, x14, .+36",0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
80000260,1,FEC42783,LW,"lw x15, -20(x8)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8000026C,4,02E7D263,BGE,"bge x15, x14, .+36",0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000270,1,FEC42783,LW,"lw x15, -20(x8)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000027C,4,00E7CA63,BLT,"blt x15, x14, .+20",0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000280,1,FEC42783,LW,"lw x15, -20(x8)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000028C,4,0080006F,JAL,"jal x0, .+8",0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000294,1,00078513,ADDI,"addi x10, x15, 0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800002A0,3,00008067,JALR,"jalr x0, x1, 0",0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000508,1,00050793,ADDI,"addi x15, x10, 0",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000534,17,0380006F,JAL,"jal x0, .+56",0,0,0,0,0,3,3,0,0,3,0,3,3,0,11,0,0,11,3,0,0,3,6,2,0,2,2,2,0,0,0,0,2,2,2,0,0,0,0
8000056C,1,E6DFF06F,JAL,"jal x0, .-404",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800003D8,1,CDDFF0EF,JAL,"jal x1, .-804",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
800000B4,1,FF010113,ADDI,"addi x2, x2, -16",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000C8,7,FB1FF0EF,JAL,"jal x1, .-80",0,0,0,0,0,0,2,0,0,2,0,0,2,0,5,0,0,5,0,0,0,2,2,1,0,2,2,2,1,0,0,0,2,2,2,1,0,0,0
80000078,1,FF010113,ADDI,"addi x2, x2, -16",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000B0,49,00008067,JALR,"jalr x0, x1, 0",0,0,0,0,1,3,1,0,32,1,0,34,1,0,14,0,0,14,3,0,0,1,4,2,0,1,1,1,5,1,1,1,2,2,2,5,1,1,1
800000CC,1,00050793,ADDI,"addi x15, x10, 0",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000D0,1,FE078CE3,BEQ,"beq x15, x0, .-8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000D4,1,00000797,AUIPC,"auipc x15, 0",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000100,20,00008067,JALR,"jalr x0, x1, 0",0,0,0,0,1,4,0,0,7,0,0,9,0,0,11,0,0,11,4,0,0,0,4,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1
800003DC,1,00050793,ADDI,"addi x15, x10, 0",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800003F0,7,18F70063,BEQ,"beq x14, x15, .+384",0,0,0,0,0,1,1,0,0,1,0,1,1,0,5,0,0,5,1,0,0,1,2,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0
800003F4,1,FE442783,LW,"lw x15, -28(x8)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000400,4,16F70863,BEQ,"beq x14, x15, .+368",0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000404,1,FE442783,LW,"lw x15, -28(x8)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000410,4,16F70063,BEQ,"beq x14, x15, .+352",0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000414,1,FE442783,LW,"lw x15, -28(x8)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000420,4,14F70463,BEQ,"beq x14, x15, .+328",0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
80000424,1,FE442783,LW,"lw x15, -28(x8)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000430,4,00F71A63,BNE,"bne x14, x15, .+20",0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000434,4,FE843783,UNKNOWN,"Cannot decode fe843783, invalid instruction",0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000440,5,12C0006F,JAL,"jal x0, .+300",0,0,0,0,0,1,1,0,0,1,0,1,1,0,3,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000056C,1,E6DFF06F,JAL,"jal x0, .-404",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800003D8,1,CDDFF0EF,JAL,"jal x1, .-804",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
800000B4,1,FF010113,ADDI,"addi x2, x2, -16",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000C8,7,FB1FF0EF,JAL,"jal x1, .-80",0,0,0,0,0,0,2,0,0,2,0,0,2,0,5,0,0,5,0,0,0,2,2,1,0,2,2,2,0,0,0,0,2,2,2,0,0,0,0
80000078,1,FF010113,ADDI,"addi x2, x2, -16",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000B0,39,00008067,JALR,"jalr x0, x1, 0",0,0,0,0,1,3,1,0,22,1,0,24,1,0,14,0,0,14,3,0,0,1,4,2,0,1,1,1,4,1,1,1,2,2,2,4,1,1,1
800000CC,1,00050793,ADDI,"addi x15, x10, 0",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000D0,1,FE078CE3,BEQ,"beq x15, x0, .-8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000D4,1,00000797,AUIPC,"auipc x15, 0",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000100,20,00008067,JALR,"jalr x0, x1, 0",0,0,0,0,1,4,0,0,7,0,0,9,0,0,11,0,0,11,4,0,0,0,4,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1
800003DC,1,00050793,ADDI,"addi x15, x10, 0",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800003F0,7,18F70063,BEQ,"beq x14, x15, .+384",0,0,0,0,0,1,1,0,0,1,0,1,1,0,5,0,0,5,1,0,0,1,2,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0
800003F4,1,FE442783,LW,"lw x15, -28(x8)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000400,4,16F70863,BEQ,"beq x14, x15, .+368",0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000404,1,FE442783,LW,"lw x15, -28(x8)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000410,4,16F70063,BEQ,"beq x14, x15, .+352",0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000414,1,FE442783,LW,"lw x15, -28(x8)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000420,4,14F70463,BEQ,"beq x14, x15, .+328",0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
80000424,1,FE442783,LW,"lw x15, -28(x8)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000430,4,00F71A63,BNE,"bne x14, x15, .+20",0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000444,1,FE442783,LW,"lw x15, -28(x8)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000450,4,00F71A63,BNE,"bne x14, x15, .+20",0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000454,1,FE843783,UNKNOWN,"Cannot decode fe843783, invalid instruction",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000460,5,10C0006F,JAL,"jal x0, .+268",0,0,0,0,0,1,1,0,0,1,0,1,1,0,3,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000056C,1,E6DFF06F,JAL,"jal x0, .-404",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800003D8,1,CDDFF0EF,JAL,"jal x1, .-804",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
800000B4,1,FF010113,ADDI,"addi x2, x2, -16",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000C8,7,FB1FF0EF,JAL,"jal x1, .-80",0,0,0,0,0,0,2,0,0,2,0,0,2,0,5,0,0,5,0,0,0,2,2,1,0,2,2,2,0,0,0,0,2,2,2,0,0,0,0
80000078,1,FF010113,ADDI,"addi x2, x2, -16",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000B0,39,00008067,JALR,"jalr x0, x1, 0",0,0,0,0,1,3,1,0,22,1,0,24,1,0,14,0,0,14,3,0,0,1,4,2,0,1,1,1,4,1,1,1,2,2,2,4,1,1,1
800000CC,1,00050793,ADDI,"addi x15, x10, 0",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000D0,1,FE078CE3,BEQ,"beq x15, x0, .-8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000D4,1,00000797,AUIPC,"auipc x15, 0",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000100,20,00008067,JALR,"jalr x0, x1, 0",0,0,0,0,1,4,0,0,7,0,0,9,0,0,11,0,0,11,4,0,0,0,4,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1
800003DC,1,00050793,ADDI,"addi x15, x10, 0",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800003F0,7,18F70063,BEQ,"beq x14, x15, .+384",0,0,0,0,0,1,1,0,0,1,0,1,1,0,4,0,0,5,1,0,0,1,2,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0
80000570,4,00000013,ADDI,"addi x0, x0, 0",0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000584,45,F8010113,ADDI,"addi x2, x2, -128",0,0,1,1,0,2,0,0,0,0,33,0,0,0,10,1,33,10,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
80000598,8,0280006F,JAL,"jal x0, .+40",0,0,0,0,0,0,3,0,0,3,0,0,3,0,4,0,0,5,0,0,0,3,3,1,0,2,2,2,0,0,0,0,1,1,1,0,0,0,0
